transaction_id,date,product_code,customer_code,sold_quantity,revenue,cost,profit
T002612,2020-03-01,P049,C055,3,186556.54,143025,43531.54
T001324,2020-03-01,P031,C012,3,1111.29,894,217.29
T001656,2020-03-02,P044,C019,5,5417.36,4135,1282.36
T009683,2020-03-02,P005,C011,2,1555.74,1170,385.74
T006867,2020-03-02,P047,C054,2,62563.88,51326,11237.88
T003002,2020-03-02,P019,C062,5,27307.05,23985,3322.05
T001556,2020-03-03,P023,C034,10,602368.46,462430,139938.46
T005580,2020-03-03,P046,C007,20,851335.31,674960,176375.31
T008698,2020-03-03,P045,C033,2,2817.65,2018,799.65
T001330,2020-03-03,P028,C065,5,4332.48,3390,942.48
T009288,2020-03-03,P041,C075,10,24248.54,18630,5618.54
T004122,2020-03-03,P044,C028,1,994.92,827,167.92
T003081,2020-03-03,P026,C060,10,421188.4,326950,94238.4
T007081,2020-03-03,P011,C029,2,2492.7,1892,600.7
T007856,2020-03-04,P050,C039,1,65563.34,48664,16899.34
T006327,2020-03-04,P030,C004,3,14679.49,10812,3867.49
T002409,2020-03-04,P026,C072,5,209639.02,163475,46164.02
T001425,2020-03-04,P043,C007,20,44329.82,32160,12169.82
T001753,2020-03-04,P037,C066,1,2903.19,2178,725.19
T002683,2020-03-04,P048,C023,5,12474.25,9575,2899.25
T005830,2020-03-04,P012,C053,1,41546.93,33792,7754.93
T002626,2020-03-05,P005,C067,3,2353.4,1755,598.4
T001866,2020-03-05,P025,C027,2,177606.22,141548,36058.22
T000782,2020-03-05,P006,C023,2,77913.97,57878,20035.97
T003348,2020-03-06,P019,C030,10,66171.07,47970,18201.07
T006819,2020-03-06,P046,C052,5,212972.86,168740,44232.86
T003670,2020-03-06,P036,C038,3,241996.43,199569,42427.43
T004082,2020-03-06,P044,C012,10,10533.9,8270,2263.9
T007763,2020-03-06,P038,C013,2,5444.16,4444,1000.16
T008520,2020-03-06,P031,C013,3,1107.47,894,213.47
T007809,2020-03-06,P029,C043,3,182156.8,142986,39170.8
T001990,2020-03-06,P013,C062,2,88962.44,72032,16930.44
T003266,2020-03-07,P005,C025,15,10288.41,8775,1513.41
T003247,2020-03-07,P045,C022,1,1255.41,1009,246.41
T001354,2020-03-07,P007,C024,15,712443.57,532200,180243.57
T001381,2020-03-07,P005,C014,15,11384.38,8775,2609.38
T007742,2020-03-07,P050,C066,15,985365.26,729960,255405.26
T008125,2020-03-07,P019,C042,15,92616.44,71955,20661.44
T009962,2020-03-07,P038,C016,1,2698.67,2222,476.67
T006604,2020-03-07,P007,C008,5,242250.1,177400,64850.1
T003464,2020-03-08,P043,C027,1,2180.28,1608,572.28
T001659,2020-03-08,P005,C060,3,2200.26,1755,445.26
T008845,2020-03-08,P022,C025,1,21951.04,16529,5422.04
T007557,2020-03-08,P048,C001,10,26342.25,19150,7192.25
T008073,2020-03-08,P009,C017,1,1209.02,886,323.02
T006763,2020-03-08,P015,C071,2,39618.4,32452,7166.4
T003379,2020-03-08,P034,C071,2,19536.39,17004,2532.39
T001317,2020-03-09,P024,C006,1,17239.63,13276,3963.63
T007913,2020-03-09,P017,C052,1,990.78,765,225.78
T002721,2020-03-09,P006,C065,10,380071.2,289390,90681.2
T008708,2020-03-09,P006,C025,3,118373.06,86817,31556.06
T007990,2020-03-09,P025,C056,3,291377.25,212322,79055.25
T005786,2020-03-09,P009,C011,2,2275.78,1772,503.78
T001912,2020-03-09,P030,C058,15,73678.96,54060,19618.96
T000531,2020-03-09,P043,C048,20,40874.46,32160,8714.46
T009322,2020-03-09,P035,C068,3,2095.63,1518,577.63
T004308,2020-03-09,P011,C029,1,1160.89,946,214.89
T005750,2020-03-10,P046,C013,50,2296898.57,1687400,609498.57
T007172,2020-03-10,P005,C042,2,1635.6,1170,465.6
T009621,2020-03-10,P006,C006,1,37372.5,28939,8433.5
T005596,2020-03-10,P007,C030,5,215029.98,177400,37629.98
T006306,2020-03-10,P003,C038,5,224807.02,177475,47332.02
T002978,2020-03-10,P044,C073,5,4726.36,4135,591.36
T003862,2020-03-11,P017,C065,1,967.29,765,202.29
T002895,2020-03-11,P047,C003,2,63821.15,51326,12495.15
T002161,2020-03-11,P003,C044,10,430762.05,354950,75812.05
T003043,2020-03-11,P012,C059,5,217590.6,168960,48630.6
T009816,2020-03-11,P035,C073,3,1817.77,1518,299.77
T006178,2020-03-12,P049,C073,1,50105.21,47675,2430.21
T001886,2020-03-12,P014,C031,3,191362.28,145449,45913.28
T005268,2020-03-12,P039,C069,10,40248.15,32290,7958.15
T006038,2020-03-12,P031,C042,5,1838.25,1490,348.25
T004957,2020-03-13,P031,C002,3,1202.88,894,308.88
T006518,2020-03-13,P010,C070,2,4292.51,3534,758.51
T000126,2020-03-13,P009,C040,10,11510.01,8860,2650.01
T003152,2020-03-13,P019,C061,1,6035.3,4797,1238.3
T002578,2020-03-13,P003,C015,20,867556.64,709900,157656.64
T004333,2020-03-14,P010,C050,10,22172.48,17670,4502.48
T002630,2020-03-14,P024,C013,1,15989.97,13276,2713.97
T002834,2020-03-14,P032,C045,3,5942.39,5310,632.39
T001464,2020-03-14,P016,C068,1,5662.7,4443,1219.7
T003571,2020-03-14,P005,C068,15,10849.92,8775,2074.92
T002330,2020-03-14,P018,C035,15,16725.71,13530,3195.71
T000861,2020-03-14,P025,C048,1,84553.37,70774,13779.37
T008040,2020-03-14,P010,C024,10,21236.92,17670,3566.92
T006477,2020-03-14,P019,C014,1,6513.27,4797,1716.27
T009862,2020-03-15,P012,C034,3,130805.15,101376,29429.15
T000047,2020-03-15,P039,C038,5,22539.91,16145,6394.91
T006621,2020-03-15,P021,C054,10,19444.91,14750,4694.91
T008501,2020-03-15,P030,C066,3,13065.56,10812,2253.56
T007341,2020-03-15,P032,C008,3,7063.29,5310,1753.29
T004206,2020-03-16,P004,C057,10,12601.58,9690,2911.58
T008461,2020-03-16,P041,C055,2,4485.38,3726,759.38
T000018,2020-03-16,P009,C071,25,29578.09,22150,7428.09
T004315,2020-03-16,P031,C072,1,403.47,298,105.47
T009073,2020-03-16,P021,C016,10,19333.69,14750,4583.69
T004982,2020-03-16,P042,C031,10,29892.01,23380,6512.01
T003920,2020-03-16,P019,C027,1,6326.3,4797,1529.3
T004275,2020-03-16,P003,C056,5,220721.47,177475,43246.47
T004576,2020-03-17,P037,C044,5,13868.67,10890,2978.67
T002098,2020-03-17,P031,C039,1,394.98,298,96.98
T005255,2020-03-17,P038,C012,1,3033.22,2222,811.22
T001249,2020-03-17,P048,C026,2,4667.64,3830,837.64
T006724,2020-03-17,P031,C061,3,1100.63,894,206.63
T006566,2020-03-17,P039,C045,10,42369.86,32290,10079.86
T006270,2020-03-17,P046,C036,10,417246.56,337480,79766.56
T002717,2020-03-17,P018,C003,25,31026.83,22550,8476.83
T009140,2020-03-17,P012,C066,3,127464.82,101376,26088.82
T001842,2020-03-18,P002,C039,5,419623.45,310970,108653.45
T001938,2020-03-18,P039,C008,3,11670.46,9687,1983.46
T000314,2020-03-18,P011,C009,25,29339.89,23650,5689.89
T000880,2020-03-18,P016,C034,20,115796.6,88860,26936.6
T006933,2020-03-18,P040,C042,1,43841.65,32693,11148.65
T006687,2020-03-18,P023,C057,5,297567.54,231215,66352.54
T005488,2020-03-18,P001,C033,2,11697.28,8544,3153.28
T003616,2020-03-18,P012,C034,1,38244.49,33792,4452.49
T006305,2020-03-19,P034,C047,15,139234.97,127530,11704.97
T007175,2020-03-19,P042,C018,1,2910.8,2338,572.8
T006461,2020-03-19,P028,C023,1,928.88,678,250.88
T000854,2020-03-19,P003,C029,1,49253.32,35495,13758.32
T004715,2020-03-19,P043,C029,1,1974.2,1608,366.2
T000167,2020-03-19,P032,C051,2,4248.73,3540,708.73
T005772,2020-03-19,P024,C057,5,83362.92,66380,16982.92
T007303,2020-03-19,P001,C054,1,5521.27,4272,1249.27
T006658,2020-03-19,P035,C048,2,1280.67,1012,268.67
T002904,2020-03-19,P026,C030,25,1086726.15,817375,269351.15
T007639,2020-03-20,P018,C056,2,2412.78,1804,608.78
T008043,2020-03-20,P032,C028,50,111088.25,88500,22588.25
T008351,2020-03-20,P028,C044,5,4305.59,3390,915.59
T004355,2020-03-20,P005,C046,3,2040.57,1755,285.57
T009295,2020-03-20,P044,C050,5,5352.71,4135,1217.71
T005735,2020-03-21,P027,C002,2,8077.56,5880,2197.56
T005942,2020-03-21,P032,C060,5,12085.59,8850,3235.59
T003653,2020-03-21,P016,C052,15,85974.58,66645,19329.58
T009520,2020-03-21,P046,C071,5,224661.42,168740,55921.42
T006066,2020-03-21,P018,C010,2,2268.31,1804,464.31
T005762,2020-03-21,P006,C019,3,115516.14,86817,28699.14
T004338,2020-03-21,P047,C059,2,62330.11,51326,11004.11
T008177,2020-03-21,P004,C054,2,2186.51,1938,248.51
T007195,2020-03-21,P042,C070,2,6014.5,4676,1338.5
T004993,2020-03-22,P020,C039,3,4207.96,3045,1162.96
T007460,2020-03-22,P021,C059,10,17957.79,14750,3207.79
T001030,2020-03-22,P050,C057,1,67138.28,48664,18474.28
T004994,2020-03-22,P030,C065,2,8773.82,7208,1565.82
T001531,2020-03-22,P007,C049,5,228546.1,177400,51146.1
T004689,2020-03-22,P021,C048,25,46848.82,36875,9973.82
T002083,2020-03-22,P044,C066,2,2234.72,1654,580.72
T006203,2020-03-22,P027,C048,2,8101.6,5880,2221.6
T002973,2020-03-22,P012,C004,1,39179.73,33792,5387.73
T008441,2020-03-23,P031,C051,1,404.95,298,106.95
T002695,2020-03-23,P031,C066,3,1070.57,894,176.57
T006460,2020-03-23,P021,C032,50,102422.59,73750,28672.59
T008199,2020-03-23,P010,C009,2,4487.34,3534,953.34
T001165,2020-03-23,P047,C006,1,32173.73,25663,6510.73
T006403,2020-03-23,P047,C046,2,58997.86,51326,7671.86
T000723,2020-03-23,P046,C054,1,46000.39,33748,12252.39
T002025,2020-03-23,P002,C014,10,747978.45,621940,126038.45
T009917,2020-03-23,P002,C043,1,78291.38,62194,16097.38
T009050,2020-03-24,P041,C002,1,2408.77,1863,545.77
T003205,2020-03-25,P004,C060,1,1139.25,969,170.25
T006612,2020-03-25,P022,C008,10,231140.43,165290,65850.43
T005826,2020-03-25,P041,C039,1,2564.32,1863,701.32
T006096,2020-03-26,P011,C011,1,1112.65,946,166.65
T005653,2020-03-26,P004,C029,1,1310.98,969,341.98
T006792,2020-03-26,P035,C010,50,33596.59,25300,8296.59
T007004,2020-03-26,P014,C036,1,64031.61,48483,15548.61
T002043,2020-03-26,P014,C063,1,58808.9,48483,10325.9
T004423,2020-03-27,P003,C001,5,219290.43,177475,41815.43
T000878,2020-03-27,P015,C023,2,39840.46,32452,7388.46
T001906,2020-03-27,P045,C039,20,27503.0,20180,7323.0
T004173,2020-03-27,P033,C019,1,26800.21,21773,5027.21
T009102,2020-03-27,P018,C034,10,11396.02,9020,2376.02
T009026,2020-03-27,P026,C075,2,88968.79,65390,23578.79
T009881,2020-03-27,P047,C069,2,56377.18,51326,5051.18
T005543,2020-03-28,P018,C017,10,11231.28,9020,2211.28
T000540,2020-03-28,P004,C001,10,12421.94,9690,2731.94
T005994,2020-03-28,P042,C051,15,43479.3,35070,8409.3
T004999,2020-03-28,P015,C048,20,434951.5,324520,110431.5
T008696,2020-03-28,P037,C012,5,14916.35,10890,4026.35
T009022,2020-03-29,P011,C011,1,1161.1,946,215.1
T009547,2020-03-29,P048,C043,1,2341.59,1915,426.59
T008996,2020-03-29,P016,C012,5,29029.4,22215,6814.4
T003027,2020-03-29,P028,C015,15,13948.17,10170,3778.17
T002370,2020-03-29,P046,C064,10,407561.3,337480,70081.3
T003392,2020-03-30,P001,C011,5,25881.47,21360,4521.47
T002982,2020-03-30,P040,C042,2,87477.11,65386,22091.11
T004445,2020-03-30,P040,C066,2,87063.78,65386,21677.78
T008692,2020-03-30,P020,C063,15,19838.38,15225,4613.38
T002466,2020-03-31,P040,C022,15,631197.85,490395,140802.85
T009038,2020-03-31,P002,C020,10,779274.15,621940,157334.15
T002911,2020-03-31,P024,C018,2,35389.88,26552,8837.88
T009898,2020-03-31,P005,C056,20,12980.9,11700,1280.9
T008240,2020-03-31,P002,C073,3,242473.29,186582,55891.29
T004138,2020-03-31,P028,C060,1,873.28,678,195.28
T005202,2020-04-01,P032,C030,10,24503.14,17700,6803.14
T008485,2020-04-01,P046,C056,10,424024.8,337480,86544.8
T001519,2020-04-01,P022,C044,5,103991.94,82645,21346.94
T005556,2020-04-01,P027,C058,10,40504.87,29400,11104.87
T004530,2020-04-01,P041,C050,10,23150.4,18630,4520.4
T007926,2020-04-01,P013,C064,10,466351.1,360160,106191.1
T007513,2020-04-01,P010,C056,1,2437.27,1767,670.27
T003814,2020-04-01,P013,C027,1,45014.89,36016,8998.89
T003268,2020-04-01,P038,C033,3,8818.36,6666,2152.36
T005894,2020-04-02,P035,C064,3,1834.41,1518,316.41
T005056,2020-04-02,P045,C064,15,19613.24,15135,4478.24
T006385,2020-04-03,P030,C034,2,9517.22,7208,2309.22
T008603,2020-04-03,P029,C071,1,53476.82,47662,5814.82
T004395,2020-04-03,P038,C005,3,8162.41,6666,1496.41
T009314,2020-04-03,P035,C068,2,1160.01,1012,148.01
T005529,2020-04-03,P015,C047,2,40719.31,32452,8267.31
T005905,2020-04-03,P047,C003,15,494910.58,384945,109965.58
T003881,2020-04-03,P010,C024,10,21463.78,17670,3793.78
T004425,2020-04-03,P040,C044,3,124380.69,98079,26301.69
T002306,2020-04-04,P029,C041,2,116270.13,95324,20946.13
T005107,2020-04-04,P011,C068,15,19785.97,14190,5595.97
T003743,2020-04-04,P046,C002,3,128168.42,101244,26924.42
T001619,2020-04-04,P037,C025,15,40233.11,32670,7563.11
T003822,2020-04-04,P011,C059,3,3585.06,2838,747.06
T003802,2020-04-04,P041,C036,3,7203.15,5589,1614.15
T007393,2020-04-04,P031,C041,3,1169.18,894,275.18
T008368,2020-04-04,P037,C006,15,44368.53,32670,11698.53
T005877,2020-04-04,P028,C045,3,2768.18,2034,734.18
T000052,2020-04-04,P011,C016,5,5848.06,4730,1118.06
T001856,2020-04-04,P025,C013,5,384034.63,353870,30164.63
T001385,2020-04-04,P041,C007,10,25492.64,18630,6862.64
T000015,2020-04-05,P024,C023,20,364209.15,265520,98689.15
T007306,2020-04-05,P032,C032,3,7017.58,5310,1707.58
T007798,2020-04-05,P041,C029,20,44831.99,37260,7571.99
T001564,2020-04-05,P029,C060,2,122596.07,95324,27272.07
T005974,2020-04-05,P024,C062,5,88111.51,66380,21731.51
T002451,2020-04-05,P050,C045,2,124041.38,97328,26713.38
T003501,2020-04-05,P022,C008,20,429752.69,330580,99172.69
T005854,2020-04-06,P024,C059,20,367699.31,265520,102179.31
T001660,2020-04-06,P043,C026,3,6554.17,4824,1730.17
T004790,2020-04-06,P007,C073,1,44744.59,35480,9264.59
T001612,2020-04-06,P015,C016,2,35368.1,32452,2916.1
T008465,2020-04-06,P036,C023,1,89300.63,66523,22777.63
T000990,2020-04-06,P038,C058,1,2765.51,2222,543.51
T009359,2020-04-06,P015,C073,20,438944.15,324520,114424.15
T006103,2020-04-06,P010,C028,1,1942.93,1767,175.93
T002737,2020-04-06,P025,C025,2,171943.77,141548,30395.77
T006090,2020-04-06,P016,C042,1,5679.31,4443,1236.31
T006988,2020-04-07,P046,C021,15,654634.98,506220,148414.98
T005988,2020-04-07,P012,C016,1,40290.5,33792,6498.5
T003082,2020-04-07,P012,C022,2,90518.51,67584,22934.51
T003129,2020-04-07,P047,C045,1,33214.57,25663,7551.57
T002361,2020-04-07,P046,C028,25,1024570.06,843700,180870.06
T002524,2020-04-07,P048,C001,2,4707.73,3830,877.73
T005133,2020-04-08,P026,C030,3,106184.24,98085,8099.24
T000686,2020-04-08,P011,C011,15,19719.14,14190,5529.14
T007730,2020-04-08,P024,C020,15,272278.51,199140,73138.51
T005421,2020-04-08,P015,C055,1,22182.85,16226,5956.85
T004266,2020-04-08,P041,C060,10,25291.05,18630,6661.05
T004951,2020-04-08,P015,C007,25,489677.05,405650,84027.05
T001653,2020-04-08,P039,C042,1,4101.43,3229,872.43
T005616,2020-04-08,P041,C043,15,35261.13,27945,7316.13
T005741,2020-04-09,P002,C039,2,146318.62,124388,21930.62
T007610,2020-04-09,P042,C013,20,56557.48,46760,9797.48
T006244,2020-04-09,P050,C012,5,319935.82,243320,76615.82
T003708,2020-04-09,P029,C059,2,125819.97,95324,30495.97
T006911,2020-04-09,P021,C001,25,44865.83,36875,7990.83
T004040,2020-04-09,P020,C073,15,18426.74,15225,3201.74
T000522,2020-04-09,P002,C029,1,76088.96,62194,13894.96
T009428,2020-04-09,P001,C004,2,11773.39,8544,3229.39
T002166,2020-04-09,P048,C052,5,12325.61,9575,2750.61
T003742,2020-04-10,P031,C062,15,6137.99,4470,1667.99
T007297,2020-04-10,P017,C055,15,14306.84,11475,2831.84
T008518,2020-04-10,P006,C020,3,109546.68,86817,22729.68
T001284,2020-04-10,P012,C068,2,81246.76,67584,13662.76
T008589,2020-04-11,P044,C039,3,3315.83,2481,834.83
T004586,2020-04-11,P008,C065,15,42423.68,35205,7218.68
T007349,2020-04-11,P023,C058,10,634388.71,462430,171958.71
T002349,2020-04-11,P027,C045,3,10551.02,8820,1731.02
T007660,2020-04-11,P014,C013,20,1277984.4,969660,308324.4
T000128,2020-04-11,P034,C012,2,20716.25,17004,3712.25
T005506,2020-04-11,P020,C027,1,1246.66,1015,231.66
T006970,2020-04-11,P035,C054,1,684.57,506,178.57
T007681,2020-04-11,P020,C053,1,1194.17,1015,179.17
T000180,2020-04-11,P041,C008,10,23631.51,18630,5001.51
T008983,2020-04-12,P009,C036,15,17619.36,13290,4329.36
T005737,2020-04-12,P049,C038,10,637223.45,476750,160473.45
T002079,2020-04-12,P047,C072,3,104230.58,76989,27241.58
T002825,2020-04-12,P007,C072,25,1175852.72,887000,288852.72
T000675,2020-04-12,P042,C057,2,5696.65,4676,1020.65
T006486,2020-04-12,P031,C067,20,7261.86,5960,1301.86
T000955,2020-04-12,P022,C018,15,301469.38,247935,53534.38
T000407,2020-04-13,P022,C024,5,102501.49,82645,19856.49
T007906,2020-04-13,P014,C042,2,120965.63,96966,23999.63
T006895,2020-04-13,P027,C034,1,3649.95,2940,709.95
T009860,2020-04-13,P044,C051,2,2167.67,1654,513.67
T003499,2020-04-13,P038,C037,1,2760.56,2222,538.56
T002996,2020-04-13,P047,C044,5,171836.1,128315,43521.1
T001394,2020-04-13,P004,C047,1,1181.39,969,212.39
T008055,2020-04-13,P011,C061,2,2563.51,1892,671.51
T004874,2020-04-13,P002,C040,2,168379.44,124388,43991.44
T003774,2020-04-13,P027,C006,2,7801.03,5880,1921.03
T009081,2020-04-13,P019,C052,10,63757.11,47970,15787.11
T009807,2020-04-13,P032,C066,25,50216.73,44250,5966.73
T001854,2020-04-13,P038,C040,2,5698.03,4444,1254.03
T001941,2020-04-14,P027,C031,10,36841.4,29400,7441.4
T009559,2020-04-14,P042,C051,3,8744.57,7014,1730.57
T000040,2020-04-14,P035,C001,1,614.83,506,108.83
T001123,2020-04-14,P018,C075,20,21831.48,18040,3791.48
T003818,2020-04-14,P028,C026,1,838.66,678,160.66
T007026,2020-04-14,P003,C026,5,238459.2,177475,60984.2
T008944,2020-04-15,P004,C075,3,3766.58,2907,859.58
T002785,2020-04-15,P007,C054,1,44518.14,35480,9038.14
T001049,2020-04-15,P028,C069,3,2683.92,2034,649.92
T001360,2020-04-15,P016,C003,10,55751.13,44430,11321.13
T000614,2020-04-15,P034,C009,1,10792.54,8502,2290.54
T007737,2020-04-15,P031,C022,10,3634.85,2980,654.85
T004216,2020-04-15,P005,C062,5,3806.56,2925,881.56
T008511,2020-04-16,P002,C034,3,238598.15,186582,52016.15
T004783,2020-04-16,P027,C039,1,4015.33,2940,1075.33
T006475,2020-04-16,P018,C074,2,2335.0,1804,531.0
T004381,2020-04-16,P033,C072,10,266750.19,217730,49020.19
T001867,2020-04-16,P036,C019,2,185385.9,133046,52339.9
T009253,2020-04-16,P008,C054,1,2823.22,2347,476.22
T002485,2020-04-16,P047,C021,15,485352.7,384945,100407.7
T004133,2020-04-16,P020,C058,2,2764.52,2030,734.52
T009249,2020-04-17,P003,C037,20,947455.48,709900,237555.48
T000658,2020-04-17,P012,C039,1,44389.0,33792,10597.0
T008964,2020-04-17,P014,C044,3,195589.48,145449,50140.48
T005607,2020-04-17,P029,C017,5,326252.2,238310,87942.2
T008658,2020-04-17,P041,C018,1,2385.18,1863,522.18
T003006,2020-04-17,P005,C041,5,3686.77,2925,761.77
T001828,2020-04-17,P001,C067,2,11317.66,8544,2773.66
T001579,2020-04-17,P037,C064,3,7929.4,6534,1395.4
T003150,2020-04-18,P031,C052,5,1820.95,1490,330.95
T005371,2020-04-18,P008,C065,10,30021.43,23470,6551.43
T003378,2020-04-18,P031,C025,3,1231.63,894,337.63
T002644,2020-04-18,P035,C024,5,3533.66,2530,1003.66
T003759,2020-04-19,P018,C019,3,3400.32,2706,694.32
T007177,2020-04-19,P036,C002,3,246059.56,199569,46490.56
T006722,2020-04-19,P010,C014,5,11727.44,8835,2892.44
T006401,2020-04-19,P001,C025,3,16367.55,12816,3551.55
T002715,2020-04-19,P039,C014,20,82790.41,64580,18210.41
T005466,2020-04-19,P011,C061,2,2381.25,1892,489.25
T007047,2020-04-20,P002,C065,5,399193.93,310970,88223.93
T004529,2020-04-20,P042,C072,50,148421.51,116900,31521.51
T004361,2020-04-20,P039,C063,5,22182.22,16145,6037.22
T001264,2020-04-20,P037,C030,1,2722.71,2178,544.71
T000661,2020-04-20,P001,C065,1,5714.88,4272,1442.88
T004076,2020-04-20,P025,C021,3,288639.3,212322,76317.3
T009296,2020-04-20,P002,C029,1,85364.69,62194,23170.69
T008076,2020-04-20,P009,C029,2,2195.76,1772,423.76
T003610,2020-04-20,P002,C015,5,428567.36,310970,117597.36
T009395,2020-04-21,P042,C026,3,9658.23,7014,2644.23
T002384,2020-04-21,P003,C075,5,248276.85,177475,70801.85
T001697,2020-04-21,P033,C043,3,80182.51,65319,14863.51
T002074,2020-04-21,P029,C004,10,587641.03,476620,111021.03
T008267,2020-04-21,P049,C070,3,194196.12,143025,51171.12
T002876,2020-04-21,P020,C013,5,6979.37,5075,1904.37
T001859,2020-04-21,P005,C041,10,7774.14,5850,1924.14
T001639,2020-04-21,P007,C050,2,88618.16,70960,17658.16
T005886,2020-04-22,P012,C068,3,137861.47,101376,36485.47
T005860,2020-04-22,P037,C007,3,8026.64,6534,1492.64
T002355,2020-04-22,P001,C007,15,77971.29,64080,13891.29
T002144,2020-04-22,P007,C022,3,141801.88,106440,35361.88
T002109,2020-04-22,P036,C045,3,271574.4,199569,72005.4
T006629,2020-04-22,P048,C060,15,36780.26,28725,8055.26
T003576,2020-04-22,P045,C038,3,3640.11,3027,613.11
T008425,2020-04-22,P048,C047,5,12122.42,9575,2547.42
T002071,2020-04-22,P015,C063,2,45089.38,32452,12637.38
T002134,2020-04-23,P010,C045,1,2182.24,1767,415.24
T004302,2020-04-23,P020,C021,3,3684.82,3045,639.82
T000214,2020-04-23,P018,C017,15,18575.63,13530,5045.63
T002264,2020-04-23,P033,C032,1,22448.71,21773,675.71
T002935,2020-04-23,P038,C070,1,2968.2,2222,746.2
T004151,2020-04-23,P042,C006,3,8294.06,7014,1280.06
T003521,2020-04-24,P026,C061,5,199631.71,163475,36156.71
T005558,2020-04-24,P043,C016,2,3905.65,3216,689.65
T001696,2020-04-24,P007,C050,2,96642.9,70960,25682.9
T001070,2020-04-24,P028,C060,1,744.13,678,66.13
T000012,2020-04-24,P041,C007,1,2495.2,1863,632.2
T001134,2020-04-24,P013,C065,1,46289.91,36016,10273.91
T007804,2020-04-24,P004,C003,1,1224.26,969,255.26
T004639,2020-04-24,P018,C013,3,3722.28,2706,1016.28
T006842,2020-04-25,P032,C027,1,2172.72,1770,402.72
T008536,2020-04-25,P044,C002,20,19988.47,16540,3448.47
T003181,2020-04-25,P027,C016,3,12094.61,8820,3274.61
T006802,2020-04-25,P045,C020,3,3643.67,3027,616.67
T004777,2020-04-26,P024,C065,5,89218.09,66380,22838.09
T007511,2020-04-26,P040,C059,5,200491.54,163465,37026.54
T007603,2020-04-26,P014,C005,30,1809348.92,1454490,354858.92
T008119,2020-04-26,P002,C043,15,1265972.96,932910,333062.96
T001976,2020-04-26,P008,C064,2,5209.77,4694,515.77
T000178,2020-04-26,P002,C072,2,151397.44,124388,27009.44
T004633,2020-04-26,P017,C064,2,1980.2,1530,450.2
T007760,2020-04-26,P036,C025,10,831882.09,665230,166652.09
T007514,2020-04-26,P014,C033,5,330023.2,242415,87608.2
T008082,2020-04-26,P038,C026,10,26256.62,22220,4036.62
T007534,2020-04-27,P047,C058,1,32417.3,25663,6754.3
T007813,2020-04-27,P041,C011,10,22546.08,18630,3916.08
T007733,2020-04-27,P021,C002,3,5402.46,4425,977.46
